avgpathtokenlen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,CharacterContinuityRate,NumberRate_URL,NumberRate_FileName,NumberRate_AfterPath,Entropy_Domain,class
4.2,0.791,0.555,3.813,0.146,5.438,0.701,0.563,0.055,0.079,0.098,0.75,malware
3.25,0.61,0.195,0.889,0.22,2.778,0.32,0.778,0.146,0.158,0.375,1,Defacement
2.667,0.637,0.517,1.808,0.286,2.231,0.81,0.615,0.044,0.07,0.085,0.802,Defacement
1,0.702,0.627,3.231,0.194,3.615,0.894,0.539,0.045,0,0,0.86,malware
2.667,0.725,0.612,3,0.204,3.55,0.845,0.65,0.041,0.057,0.067,0.806,Defacement
4.8,0.772,0.593,3.2,0.185,4.167,0.768,0.9,0.093,0.14,0.156,0.798,Defacement
2.667,0.785,0.69,4.444,0.155,5.056,0.879,0.333,0.035,0.044,0.05,0.847,Defacement
3.6,0.431,0.039,0.091,0.431,1,0.091,0.727,0.039,0.154,-1,0.862,Defacement
2.667,0.772,0.683,4,0.171,4.524,0.884,0.524,0.057,0.075,0.083,0.832,Defacement
4.833,0.773,0.375,2.539,0.148,5.231,0.485,0.539,0.046,0.023,0.03,0.86,malware
7,0.702,0.03,0.154,0.194,3.615,0.043,0.769,0.164,0.375,-1,0.958,malware
3.375,0.642,0.038,0.105,0.359,1.79,0.059,0.316,0,0,-1,0.727,malware
2.5,0.789,0.68,4.35,0.156,5.05,0.861,0.65,0.047,0.062,0.069,0.821,Defacement
2.667,0.764,0.64,4.071,0.157,4.857,0.838,0.786,0.067,0.09,0.105,0.836,malware
5.1,0.741,0.025,0.143,0.173,4.286,0.033,0.786,0.037,0.094,-1,0.925,malware
2.455,0.696,0.145,0.714,0.203,3.429,0.208,0.714,0.203,-1,0.4,0.798,malware
5,0.679,0.107,0.45,0.238,2.85,0.158,0.35,0.036,0.273,0.222,0.789,malware
7,0.627,0.149,0.556,0.269,2.333,0.238,0.444,0.045,0,0,0.857,malware
4.333,0.522,0.174,0.533,0.326,1.6,0.333,0.333,0.065,0.13,0.375,0.735,Defacement
2.667,0.74,0.597,3.539,0.169,4.385,0.807,0.846,0.039,0.054,0.065,0.875,malware
5.125,0.632,0.026,0.095,0.276,2.286,0.042,0.714,0,0,-1,0.87,malware
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
1,0.691,0.618,3,0.206,3.357,0.894,0.714,0.088,0,0,0.747,malware
2.333,0.46,0.189,0.539,0.351,1.308,0.412,0.462,0.108,0.25,0.571,0.776,Defacement
3.833,0.571,0.041,0.143,0.286,2,0.071,0.286,0,0,-1,0.709,Defacement
4.333,0.892,0.805,11.462,0.07,12.692,0.903,0.769,0.135,0.171,0.168,0.86,malware
2.333,0.31,0.069,0.154,0.448,0.692,0.222,0.462,0,0,-1,0.776,Defacement
2.667,0.637,0.517,1.808,0.286,2.231,0.81,0.423,0.044,0.07,0.085,0.814,Defacement
7.667,0.424,0.034,0.074,0.458,0.926,0.08,0.741,0,0,-1,0.795,malware
12.667,0.794,0.02,0.143,0.137,5.786,0.025,0.5,0.422,0.586,-1,0.836,malware
2.667,0.671,0.532,2.211,0.241,2.79,0.793,0.474,0.013,0.019,0.024,0.783,Defacement
3.667,0.511,0.2,0.6,0.333,1.533,0.391,0.333,0.067,0.136,0.333,0.735,Defacement
4.5,0.711,0.276,1.4,0.197,3.6,0.389,0.533,0.04,0,0,0.829,malware
7.333,0.375,0.031,0.061,0.516,0.727,0.083,0.333,0,0,-1,0.785,Defacement
4.111,0.634,0.028,0.105,0.268,2.368,0.044,0.474,0.042,0,-1,0.892,malware
2.667,0.682,0.557,2.333,0.239,2.857,0.817,0.667,0.068,0.102,0.122,0.797,Defacement
4.333,0.691,0.029,0.143,0.206,3.357,0.043,0.786,0,0,-1,0.925,malware
5.429,0.655,0.119,0.455,0.262,2.5,0.182,0.864,0.095,0.348,0.7,0.76,malware
3.2,0.5,0.05,0.1,0.5,1,0.1,0.65,0,0,-1,0.806,malware
1,0.768,0.716,4.533,0.158,4.867,0.932,0.533,0.053,0.015,0.015,0.817,malware
6.857,0.701,0.026,0.125,0.208,3.375,0.037,0.875,0,0,-1,0.832,malware
8.143,0.759,0.024,0.154,0.157,4.846,0.032,0.462,0.349,0.528,-1,0.792,malware
2.667,0.887,0.842,9.905,0.085,10.429,0.95,0.524,0.142,0.161,0.168,0.78,Defacement
4.143,0.847,0.024,0.333,0.071,12,0.028,0.667,0.106,0,-1,1,malware
4.8,0.733,0.347,2,0.173,4.231,0.473,0.615,0.16,0.189,0.269,0.875,malware
4.714,0.571,0.029,0.087,0.329,1.739,0.05,0.696,0,0,-1,0.813,malware
2.667,0.757,0.651,3.722,0.175,4.333,0.859,0.333,0.039,0.052,0.06,0.857,Defacement
5.167,0.6,0.071,0.238,0.3,2,0.119,0.714,0.043,0.2,0.4,0.87,malware
2.667,0.652,0.533,1.96,0.272,2.4,0.817,0.6,0.065,0.102,0.122,0.815,Defacement
3.6,0.769,0.517,3.357,0.154,5,0.671,0.571,0.176,0.207,0.255,0.784,malware
5.167,0.851,0.023,0.333,0.069,12.333,0.027,0.667,0.103,0,-1,1,malware
3.8,0.789,0.096,0.667,0.144,5.467,0.122,0.533,0.115,-1,0.4,0.817,malware
4,0.722,0.389,1.944,0.2,3.611,0.539,0.611,0.022,0.031,0.057,0.883,Defacement
4.778,0.63,0.025,0.087,0.284,2.217,0.039,0.696,0,0,-1,0.813,malware
4.625,0.611,0.028,0.095,0.292,2.095,0.046,0.714,0,0,-1,0.87,malware
5,0.518,0.036,0.1,0.357,1.45,0.069,0.85,0,0,-1,0.792,malware
3,0.649,0.368,1.615,0.228,2.846,0.568,0.462,0.14,0.222,0.381,0.751,Defacement
2.2,0.741,0.553,3.133,0.177,4.2,0.746,0.8,0.106,0.107,0.128,0.932,malware
2.667,0.72,0.585,3,0.195,3.688,0.814,0.375,0.061,0.086,0.104,0.777,Defacement
3.6,0.478,0.044,0.118,0.37,1.294,0.091,0.412,0.044,1,-1,0.806,Defacement
4.5,0.672,0.031,0.143,0.219,3.071,0.047,0.786,0.063,0.121,-1,0.925,malware
3.625,0.735,0.041,0.154,0.265,2.769,0.056,0.539,0,0,-1,0.834,malware
4.6,0.687,0.269,1.286,0.209,3.286,0.391,0.714,0.09,0,0,0.747,malware
21.8,0.843,0.015,0.143,0.105,8.071,0.018,0.5,0.134,0.148,-1,0.873,malware
6.833,0.687,0.03,0.143,0.209,3.286,0.044,0.786,0,0,-1,0.925,malware
2.667,0.88,0.837,9,0.093,9.458,0.952,0.583,0.124,0.142,0.148,0.773,Defacement
2.667,0.744,0.603,3.615,0.167,4.462,0.81,0.308,0.051,0.07,0.085,0.818,Defacement
3,0.663,0.579,2.2,0.263,2.52,0.873,0.4,0.2,-1,-1,0.798,malware
2.667,0.727,0.616,3.05,0.202,3.6,0.847,0.45,0.071,0.07,0.082,0.867,Defacement
2.667,0.605,0.349,1.5,0.233,2.6,0.577,1,0.14,0,0,0.88,Defacement
7.2,0.606,0.03,0.105,0.288,2.105,0.05,0.474,0.333,0.8,-1,0.774,malware
3.5,0.211,0.053,0.087,0.605,0.348,0.25,0.565,0,0,-1,0.844,Defacement
4,0.533,0.044,0.143,0.311,1.714,0.083,0.286,0,0,-1,0.709,Defacement
3,0.819,0.667,5.833,0.114,7.167,0.814,0.75,0.019,0.025,0.029,0.861,malware
3.231,0.74,0.027,0.167,0.164,4.5,0.037,0.417,0.206,-1,-1,0.843,malware
3,0.297,0.054,0.105,0.514,0.579,0.182,0.474,0,0,-1,0.734,Defacement
5.6,0.552,0.035,0.105,0.328,1.684,0.063,0.632,0.017,1,-1,0.783,malware
6.333,0.672,0.031,0.143,0.219,3.071,0.047,0.714,0.484,0.81,-1,0.798,malware
4.571,0.623,0.033,0.125,0.262,2.375,0.053,0.875,0,0,-1,0.875,Defacement
6.833,0.719,0.031,0.182,0.172,4.182,0.044,1,0.281,0.375,-1,0.823,malware
4.125,0.649,0.117,0.45,0.26,2.5,0.18,0.35,0.039,0.273,0.222,0.789,malware
3.667,0.468,0.17,0.444,0.383,1.222,0.364,0.444,0.043,0.095,0.25,0.82,Defacement
2.667,0.794,0.716,4.591,0.156,5.091,0.902,0.546,0.057,0.072,0.079,0.829,Defacement
3.667,0.511,0.2,0.6,0.333,1.533,0.391,0.333,0.067,0.136,0.333,0.735,Defacement
3.5,0.734,0.453,2.9,0.156,4.7,0.617,0.7,0.063,0.108,0.138,0.94,malware
3.667,0.511,0.2,0.6,0.333,1.533,0.391,0.333,0.067,0.136,0.333,0.735,Defacement
5.615,0.766,0.073,0.409,0.177,4.318,0.095,0.682,0.024,0.125,0.333,0.801,malware
4.2,0.787,0.546,3.688,0.148,5.313,0.694,0.563,0.037,0.054,0.068,0.75,malware
4.333,0.883,0.79,10.385,0.076,11.615,0.894,0.769,0.152,0.173,0.193,0.86,malware
3,0.872,0.816,7.931,0.103,8.483,0.935,0.897,0.121,0.142,0.148,0.745,Defacement
4.625,0.677,0.031,0.143,0.215,3.143,0.046,0.857,0.062,0,-1,0.925,malware
3.75,0.753,0.519,3.231,0.161,4.692,0.689,0.769,0.21,0.283,0.333,0.86,malware
5.444,0.64,0.023,0.08,0.281,2.28,0.035,0.72,0,0,-1,0.774,malware
2.667,0.728,0.621,3.048,0.204,3.571,0.853,0.524,0.039,0.054,0.063,0.832,Defacement
2.667,0.849,0.798,6.692,0.119,7.115,0.941,0.615,0.106,0.125,0.132,0.84,Defacement
4.667,0.519,0.192,0.556,0.346,1.5,0.37,0.444,0.077,0.154,0.4,0.847,Defacement
2.667,0.772,0.533,3.5,0.152,5.071,0.69,0.5,0.217,0.351,0.408,0.836,malware
6.333,0.652,0.03,0.125,0.242,2.688,0.047,0.5,0.379,0.81,-1,0.832,malware
3.5,0.79,0.659,4.136,0.159,4.955,0.835,0.409,0.029,0.04,0.044,0.781,Defacement
6.571,0.703,0.027,0.133,0.203,3.467,0.039,0.6,0.351,0.8,-1,0.782,malware
1,0.768,0.716,4.533,0.158,4.867,0.932,0.533,0.053,0.015,0.015,0.817,malware
5.6,0.464,0.029,0.067,0.435,1.067,0.063,0.9,0,0,-1,0.775,malware
7.8,0.652,0.03,0.125,0.242,2.688,0.047,0.563,0.242,0.8,-1,0.863,malware
4.333,0.607,0.321,1.2,0.268,2.267,0.529,0.333,0.107,0.182,0.333,0.735,Defacement
3.6,0.745,0.51,2.778,0.184,4.056,0.685,0.5,0.449,0.525,0.64,0.893,malware
6.857,0.72,0.027,0.143,0.187,3.857,0.037,0.5,0.24,0.385,-1,0.836,malware
2.667,0.678,0.552,2.286,0.241,2.81,0.814,0.524,0.046,0.069,0.083,0.832,Defacement
7,0.702,0.03,0.154,0.194,3.615,0.043,0.769,0.164,0.375,-1,0.958,malware
3.5,0.754,0.602,3.227,0.186,4.046,0.798,0.409,0.034,0.049,0.056,0.781,Defacement
4.2,0.791,0.555,3.813,0.146,5.438,0.701,0.563,0.055,0.079,0.098,0.75,malware
2.667,0.608,0.468,1.542,0.304,2,0.771,0.5,0.051,0.085,0.108,0.816,Defacement
2.667,0.764,0.64,4.071,0.157,4.857,0.838,0.786,0.079,0.105,0.123,0.963,Defacement
3.083,0.716,0.03,0.167,0.179,4,0.042,0.75,0.254,-1,-1,0.843,malware
2.667,0.772,0.533,3.5,0.152,5.071,0.69,0.5,0.217,0.351,0.408,0.836,malware
6,0.658,0.356,1.444,0.247,2.667,0.542,0.444,0,0,0,0.82,malware
2.6,0.747,0.54,3.133,0.172,4.333,0.723,0.533,0.184,0.214,0.255,0.817,malware
3.5,0.766,0.604,3.526,0.171,4.474,0.788,0.632,0.045,0.065,0.075,0.743,Defacement
2.6,0.747,0.54,3.133,0.172,4.333,0.723,0.533,0.184,0.214,0.255,0.817,malware
4.6,0.687,0.269,1.286,0.209,3.286,0.391,0.714,0.09,0,0,0.747,malware
6.091,0.857,0.022,0.333,0.066,13,0.026,0.667,0.099,0,-1,1,malware
2.333,0.697,0.53,2.692,0.197,3.539,0.761,0.539,0.03,0.056,0.057,0.875,malware
3,0.727,0.53,3.182,0.167,4.364,0.729,0.727,0.03,0.056,0.057,0.947,malware
5.7,0.724,0.086,0.409,0.21,3.455,0.118,0.682,0.029,0.158,0.333,0.801,malware
3.667,0.511,0.2,0.6,0.333,1.533,0.391,0.333,0.067,0.136,0.333,0.735,Defacement
4.714,0.662,0.099,0.412,0.239,2.765,0.149,0.471,0.014,0.056,0.143,0.816,Defacement
2.5,0.738,0.475,2.714,0.175,4.214,0.644,0.5,0.25,0.444,0.526,0.836,malware
4.909,0.833,0.026,0.333,0.077,10.833,0.031,0.667,0.115,0,-1,1,malware
4.75,0.616,0.027,0.095,0.288,2.143,0.044,0.714,0,0,-1,0.87,malware
2.8,0.763,0.525,3.5,0.15,5.083,0.689,0.5,0.025,0.039,0.048,0.843,Defacement
2.333,0.719,0.547,3.182,0.172,4.182,0.761,0.727,0.031,0.056,0.057,0.947,malware
1,0.691,0.618,3,0.206,3.357,0.894,0.571,0.059,0,0,0.723,malware
3.667,0.511,0.2,0.6,0.333,1.533,0.391,0.333,0.067,0.136,0.333,0.735,Defacement
2.5,0.738,0.475,2.714,0.175,4.214,0.644,0.5,0.25,0.444,0.526,0.836,malware
3.2,0.74,0.468,2.769,0.169,4.385,0.632,0.539,0.039,0,0,0.86,malware
4.667,0.515,0.03,0.08,0.379,1.36,0.059,0.72,0,0,-1,0.774,malware
4.25,0.641,0.031,0.125,0.25,2.563,0.049,0.563,0,0,-1,0.75,malware
3.5,0.63,0.45,1.5,0.3,2.1,0.714,0.667,0.02,0.036,0.044,0.786,Defacement
4.6,0.724,0.026,0.143,0.184,3.929,0.036,0.786,0.013,0.024,-1,0.925,malware
21.5,0.895,0.01,0.143,0.07,12.786,0.011,0.5,0.445,0.646,-1,0.798,malware
1,0.681,0.609,2.8,0.217,3.133,0.894,0.533,0.058,0,0,0.817,malware
2.5,0.738,0.475,2.714,0.175,4.214,0.644,0.5,0.25,0.444,0.526,0.836,malware
3.25,0.61,0.195,0.889,0.22,2.778,0.32,0.778,0.146,0.158,0.375,1,Defacement
4.7,0.709,0.025,0.125,0.203,3.5,0.036,0.563,0.405,0.625,-1,0.789,malware
2.2,0.744,0.558,3.2,0.174,4.267,0.75,0.8,0.116,0.123,0.146,0.932,malware
4.625,0.611,0.028,0.095,0.292,2.095,0.046,0.714,0,0,-1,0.87,malware
4.625,0.611,0.028,0.095,0.292,2.095,0.046,0.714,0,0,-1,0.87,malware
3.1,0.708,0.139,0.714,0.194,3.643,0.196,0.571,0.125,0.167,0.4,0.723,malware
4.875,0.675,0.108,0.45,0.241,2.8,0.161,0.35,0.036,0.273,0.222,0.789,malware
2.667,0.897,0.856,11.048,0.078,11.571,0.955,0.524,0.151,0.169,0.177,0.832,Defacement
5,0.447,0.053,0.143,0.368,1.214,0.118,0.5,0,0,-1,0.836,Defacement
4.462,0.737,0.021,0.111,0.19,3.889,0.029,0.611,0.084,0.105,-1,0.83,Defacement
6.333,0.42,0.04,0.091,0.44,0.955,0.095,0.546,0,0,-1,0.814,Defacement
2.5,0.5,0.208,0.588,0.354,1.412,0.417,0.588,0.042,0.105,0.2,0.788,Defacement
2.667,0.748,0.649,3.429,0.189,3.952,0.868,0.524,0.036,0.049,0.056,0.832,Defacement
3.1,0.708,0.139,0.714,0.194,3.643,0.196,0.571,0.125,0.167,0.4,0.723,malware
4.75,0.634,0.028,0.105,0.268,2.368,0.044,0.474,0.042,0,-1,0.892,malware
7,0.723,0.031,0.182,0.169,4.273,0.043,1,0.277,0.375,-1,0.823,malware
2.667,0.708,0.556,2.857,0.194,3.643,0.784,0.786,0.042,0.06,0.075,0.836,malware
2.667,0.712,0.562,2.929,0.192,3.714,0.789,0.786,0,0,0,0.836,malware
3.8,0.561,0.049,0.111,0.439,1.278,0.087,0.833,0,0,-1,0.83,malware
2.667,0.702,0.571,2.667,0.214,3.278,0.814,0.333,0.024,0.035,0.042,0.857,Defacement
6.091,0.77,0.02,0.125,0.16,4.813,0.026,0.875,0,0,-1,0.832,malware
3.75,0.561,0.273,0.818,0.333,1.682,0.487,0.409,0,0,0,0.781,Defacement
3.875,0.656,0.25,0.923,0.271,2.423,0.381,0.462,0,0,0,0.824,malware
3.643,0.681,0.021,0.087,0.245,2.783,0.031,0.565,0.17,-1,-1,0.844,Defacement
5.222,0.651,0.023,0.087,0.267,2.435,0.036,0.696,0,0,-1,0.813,malware
2.75,0.525,0.15,0.5,0.3,1.75,0.286,1,0.275,0.2,0.5,0.684,Defacement
3.6,0.774,0.527,3.5,0.151,5.143,0.681,0.571,0.172,0.2,0.245,0.784,malware
3,0.161,0.032,0.046,0.71,0.227,0.2,0.273,0,0,0,0.694,malware
2.667,0.776,0.688,4.095,0.168,4.619,0.887,0.524,0.224,0.292,0.326,0.832,Defacement
4.1,0.652,0.098,0.36,0.272,2.4,0.15,0.72,0.033,-1,0.333,0.774,malware
4.625,0.667,0.03,0.133,0.227,2.933,0.046,0.8,0.046,0,-1,0.851,malware
2.667,0.691,0.56,2.474,0.226,3.053,0.81,0.368,0.048,0.07,0.085,0.842,Defacement
4.75,0.634,0.028,0.105,0.268,2.368,0.044,0.474,0.042,0,-1,0.892,malware
6.6,0.552,0.03,0.087,0.343,1.609,0.054,0.565,0.015,0.028,-1,0.844,Defacement
2.667,0.772,0.533,3.5,0.152,5.071,0.69,0.5,0.217,0.351,0.408,0.836,malware
2.667,0.738,0.636,3.238,0.196,3.762,0.861,0.524,0.15,0.205,0.235,0.78,Defacement
2,0.79,0.695,6.6,0.105,7.5,0.88,0.462,0.263,0.27,0.288,0.94,malware
2.2,0.744,0.558,3.2,0.174,4.267,0.75,0.8,0.116,0.123,0.146,0.932,malware
4.8,0.766,0.582,3.067,0.19,4.033,0.76,0.9,0.114,0.175,0.196,0.798,Defacement
4.625,0.611,0.028,0.095,0.292,2.095,0.046,0.714,0,0,-1,0.87,malware
2.667,0.794,0.713,4.619,0.154,5.143,0.898,0.524,0.044,0.056,0.062,0.81,Defacement
2.6,0.747,0.54,3.133,0.172,4.333,0.723,0.533,0.184,0.214,0.255,0.817,malware
2.455,0.686,0.143,0.667,0.214,3.2,0.208,0.533,0.171,-1,0.4,0.817,malware
6.857,0.684,0.025,0.111,0.228,3,0.037,0.611,0.291,0.81,-1,0.83,malware
7,0.702,0.03,0.154,0.194,3.615,0.043,0.769,0.164,0.375,-1,0.958,malware
5.6,0.754,0.015,0.08,0.192,3.92,0.02,0.6,0.039,0.061,-1,0.785,Defacement
3.75,0.661,0.036,0.105,0.339,1.947,0.054,0.316,0,0,-1,0.727,malware
2.667,0.856,0.793,7.667,0.103,8.278,0.926,0.333,0.04,0.047,0.051,0.847,Defacement
2.667,0.5,0.177,0.6,0.294,1.7,0.353,0.7,0.029,0.063,0.167,0.94,Defacement
2.667,0.778,0.656,4.539,0.144,5.385,0.843,0.769,0.044,0.058,0.068,0.86,Defacement
4.875,0.721,0.029,0.167,0.177,4.083,0.041,0.5,0.294,0.5,1,0.907,malware
3.083,0.706,0.029,0.154,0.191,3.692,0.042,0.846,0.044,-1,-1,0.818,malware
7.333,0.721,0.029,0.167,0.177,4.083,0.041,0.417,0.338,0.81,-1,0.75,malware
3.2,0.74,0.521,2.778,0.188,3.944,0.704,0.5,0.427,0.492,0.58,0.893,malware
2.667,0.691,0.56,2.474,0.226,3.053,0.81,0.368,0.048,0.07,0.085,0.842,Defacement
6.714,0.736,0.028,0.167,0.167,4.417,0.038,0.5,0.347,0.826,-1,0.843,malware
1,0.681,0.609,2.8,0.217,3.133,0.894,0.733,0.101,0,0,0.77,malware
2.667,0.772,0.533,3.5,0.152,5.071,0.69,0.5,0.217,0.351,0.408,0.836,malware
4.75,0.692,0.031,0.154,0.2,3.462,0.044,0.846,0,0,-1,0.818,malware
2.667,0.667,0.54,2.136,0.253,2.636,0.81,0.409,0.046,0.07,0.085,0.788,Defacement
4,0.609,0.031,0.111,0.281,2.167,0.051,0.611,0,0,-1,0.83,malware
4.5,0.711,0.026,0.133,0.197,3.6,0.037,0.8,0.026,0.022,-1,0.864,malware
6,0.522,0.03,0.08,0.373,1.4,0.057,0.72,0,0,-1,0.774,malware
6.25,0.72,0.14,0.667,0.21,3.429,0.194,0.714,0.02,0.032,0,0.87,malware
5.125,0.632,0.026,0.095,0.276,2.286,0.042,0.714,0,0,-1,0.87,malware
3,0.282,0.051,0.095,0.539,0.524,0.182,0.524,0,0,-1,0.81,Defacement
4.625,0.638,0.029,0.111,0.261,2.444,0.046,0.611,0,0,-1,0.83,malware
3.333,0.467,0.178,0.471,0.378,1.235,0.381,0.588,0.022,0.05,0.125,0.845,Defacement
8,0.721,0.023,0.118,0.198,3.647,0.032,0.588,0.349,0.533,-1,0.874,malware
3.5,0.717,0.522,2.526,0.207,3.474,0.727,0.421,0.054,0.086,0.104,0.833,Defacement
6.167,0.618,0.029,0.105,0.279,2.211,0.048,0.632,0.059,0,-1,0.867,malware
4,0.758,0.505,2.941,0.172,4.412,0.667,0.647,0.354,0.429,0.54,0.816,malware
3.6,0.704,0.38,1.929,0.197,3.571,0.54,0.571,0.239,0.342,0.444,0.784,malware
2.667,0.767,0.684,3.792,0.181,4.25,0.892,0.417,0.098,0.129,0.143,0.721,Defacement
3,0.775,0.606,4.778,0.127,6.111,0.782,0.667,0.113,0.148,0.186,1,malware
2.667,0.674,0.547,2.238,0.244,2.762,0.81,0.524,0.047,0.07,0.085,0.775,Defacement
2.667,0.778,0.656,4.539,0.144,5.385,0.843,0.769,0.044,0.058,0.068,0.86,Defacement
3.5,0.734,0.453,2.9,0.156,4.7,0.617,0.7,0.063,0.108,0.138,0.94,malware
5.75,0.482,0.037,0.071,0.519,0.929,0.077,0.893,0,0,-1,0.778,malware
4.625,0.611,0.028,0.095,0.292,2.095,0.046,0.714,0,0,-1,0.87,malware
2.667,0.772,0.533,3.5,0.152,5.071,0.69,0.5,0.217,0.351,0.408,0.836,malware
4.75,0.643,0.029,0.111,0.257,2.5,0.044,0.611,0.3,-1,-1,0.857,malware
2.667,0.654,0.519,2,0.259,2.524,0.793,0.667,0.037,0.058,0.071,0.797,Defacement
6.286,0.625,0.025,0.087,0.288,2.174,0.04,0.565,0.013,0.02,-1,0.844,Defacement
9.5,0.738,0.024,0.133,0.179,4.133,0.032,0.533,0.31,0.379,-1,0.851,malware
3.25,0.61,0.195,0.889,0.22,2.778,0.32,0.778,0.146,0.158,0.375,1,Defacement
4.6,0.6,0.044,0.182,0.244,2.455,0.074,0.727,0,0,-1,0.895,Defacement
5.7,0.724,0.086,0.409,0.21,3.455,0.118,0.682,0.029,0.158,0.333,0.801,malware
2.667,0.785,0.667,4.769,0.14,5.615,0.849,0.769,0.043,0.056,0.065,0.86,Defacement
1,0.691,0.618,3,0.206,3.357,0.894,0.571,0.059,0,0,0.747,malware
4.75,0.634,0.028,0.105,0.268,2.368,0.044,0.474,0.042,0,-1,0.892,malware
3.2,0.72,0.44,2.357,0.187,3.857,0.611,0.714,0.08,0,0,0.747,malware
4.375,0.716,0.135,0.714,0.189,3.786,0.189,0.571,0.122,0.16,0.4,0.761,malware
2.667,0.391,0.152,0.333,0.457,0.857,0.389,0.524,0,0,0,0.81,Defacement
4.75,0.616,0.027,0.095,0.288,2.143,0.044,0.714,0,0,-1,0.87,malware
2.667,0.754,0.667,3.5,0.191,3.958,0.884,0.583,0.04,0.053,0.06,0.773,Defacement
4.833,0.764,0.371,2.357,0.157,4.857,0.485,0.714,0.067,0,0,0.784,malware
1.333,0.222,0.074,0.143,0.519,0.429,0.333,0.571,0,0,-1,0.784,Defacement
2.667,0.632,0.487,1.762,0.276,2.286,0.771,0.524,0.026,0.043,0.054,0.78,Defacement
5.333,0.76,0.027,0.182,0.147,5.182,0.035,0.727,0,0,-1,0.895,malware
5.556,0.683,0.099,0.4,0.248,2.76,0.145,0.72,0.04,0.154,0.4,0.774,malware
4.833,0.764,0.371,2.357,0.157,4.857,0.485,0.714,0.067,0,0,0.747,malware
2.667,0.213,0.043,0.067,0.638,0.333,0.2,0.9,0,0,-1,0.798,Defacement
1,0.691,0.618,3,0.206,3.357,0.894,0.714,0.088,0,0,0.798,malware
7.25,0.747,0.023,0.133,0.172,4.333,0.031,0.4,0.264,0.417,-1,0.817,malware
8.143,0.733,0.023,0.125,0.186,3.938,0.032,0.813,0.163,0.438,-1,0.895,malware
2.667,0.667,0.54,2.136,0.253,2.636,0.81,0.546,0.046,0.07,0.085,0.829,Defacement
2.8,0.873,0.745,9.25,0.081,10.833,0.854,0.5,0.034,0.041,0.045,0.843,Defacement
3.556,0.625,0.031,0.118,0.266,2.353,0.05,0.824,0.047,-1,-1,0.827,Defacement
6.167,0.618,0.029,0.105,0.279,2.211,0.048,0.632,0.059,0,-1,0.867,malware
3.6,0.6,0.027,0.087,0.307,1.957,0.044,0.565,0.147,-1,-1,0.844,Defacement
5,0.744,0.116,0.667,0.174,4.267,0.156,0.8,0.047,0.143,0.4,0.898,malware
4.333,0.522,0.174,0.533,0.326,1.6,0.333,0.333,0.065,0.13,0.375,0.735,Defacement
2.75,0.693,0.545,2.292,0.238,2.917,0.786,0.708,0.04,0.062,0.073,0.761,Defacement
2.667,0.659,0.534,2.044,0.261,2.522,0.81,0.696,0.046,0.07,0.085,0.721,Defacement
5,0.756,0.023,0.143,0.163,4.643,0.031,0.786,0,0,-1,0.925,malware
1.333,0.171,0.057,0.091,0.629,0.273,0.333,0.682,0,0,-1,0.732,Defacement
3,0.819,0.667,5.833,0.114,7.167,0.814,0.75,0.019,0.025,0.029,0.861,malware
3.8,0.397,0.035,0.071,0.483,0.821,0.087,0.75,0,0,-1,0.784,malware
4.111,0.643,0.029,0.111,0.257,2.5,0.044,0.611,0,0,-1,0.83,malware
2.667,0.659,0.524,2.048,0.256,2.571,0.796,0.714,0.012,0.019,0.023,0.87,malware
5.3,0.729,0.024,0.125,0.188,3.875,0.032,0.375,0.047,0.08,-1,0.832,Defacement
2.667,0.691,0.577,2.435,0.237,2.913,0.836,0.565,0.052,0.076,0.089,0.805,Defacement
3,0.429,0.257,0.546,0.471,0.909,0.6,0.303,0.014,0.035,0.056,0.791,Defacement
3,0.819,0.667,5.833,0.114,7.167,0.814,0.75,0.019,0.025,0.029,0.861,malware
2.667,0.792,0.704,4.632,0.152,5.211,0.889,0.474,0.056,0.071,0.08,0.783,Defacement
4,0.638,0.029,0.111,0.261,2.444,0.046,0.444,0.087,0.188,-1,0.867,malware
2.667,0.294,0.059,0.118,0.5,0.588,0.2,0.412,0,0,-1,0.834,Defacement
4.2,0.791,0.555,3.813,0.146,5.438,0.701,0.563,0.055,0.079,0.098,0.75,malware
4.8,0.439,0.03,0.067,0.455,0.967,0.069,0.9,0,0,-1,0.798,Defacement
4.778,0.63,0.025,0.087,0.284,2.217,0.039,0.696,0,0,-1,0.813,malware
2.667,0.851,0.769,7.923,0.097,8.769,0.904,0.846,0.03,0.035,0.039,0.875,malware
4.556,0.702,0.107,0.5,0.214,3.278,0.153,0.611,0.036,0.107,0.333,0.83,malware
5.125,0.632,0.026,0.095,0.276,2.286,0.042,0.714,0,0,-1,0.87,malware
5.118,0.805,0.016,0.111,0.141,5.722,0.019,0.611,0.063,0.056,-1,0.83,Defacement
4.556,0.731,0.03,0.182,0.164,4.455,0.041,0.455,0.358,0.708,-1,0.77,malware
4.625,0.667,0.111,0.45,0.247,2.7,0.167,0.35,0.037,0.273,0.222,0.789,malware
3.2,0.722,0.456,2.4,0.19,3.8,0.632,0.533,0.051,0,0,0.817,malware
2.667,0.764,0.64,4.071,0.157,4.857,0.838,0.786,0.067,0.09,0.105,0.836,malware
